# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	tfrrs	26750	None	242	-9.1	3.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	65093	None	41	-9.1	3.7	1454	na	na	-	INVESTIGATE		
DIV	anet	65645	1	80	+10.0	6.0	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	54299	None	87	-9.1	5.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	95562	None	45	-9.1	5.4	1431	na	na	-	INVESTIGATE		
DIV	anet	436069	1	27	-9.1	6.5	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	27039	None	46	-9.1	9.6	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	78593	None	71	-9.1	7.6	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	13623	None	68	-9.1	3.1	1453	na	na	-	INVESTIGATE		
DIV	anet	100635	1	24	-9.1	7.6	633	na	na	-	INVESTIGATE		
DIV	anet	653552	1	29	-9.1	9.1	1411	na	na	-	INVESTIGATE		
DIV	anet	632727	2	19	-9.1	8.9	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	46737	None	108	-9.1	4.5	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	41434	None	79	-9.1	3.7	1460	na	na	-	INVESTIGATE		
DIV	anet	310992	2	21	+10.0	8.1	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	45120	None	12	-9.1	4.8	1466	na	na	-	INVESTIGATE		
DIV	tfrrs	50507	None	36	-9.1	2.8	1445	na	na	-	INVESTIGATE		
DIV	anet	133543	1	14	-9.1	5.9	1025	na	na	-	INVESTIGATE		
DIV	tfrrs	71698	None	103	-9.1	3.3	1464	na	na	-	INVESTIGATE		
DIV	tfrrs	65370	None	67	-9.1	6.1	1454	na	na	-	INVESTIGATE		
DIV	anet	218927	1	15	-9.1	4.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	52577	None	23	-9.1	3.7	3135	na	na	-	INVESTIGATE		
DIV	tfrrs	15745	None	23	-9.1	6.3	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	11053	None	17	-9.1	6.7	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	68570	None	12	-9.1	3.6	3136	na	na	-	INVESTIGATE		
DIV	anet	372491	1	13	-9.1	5.4	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	38319	None	47	-9.1	5.3	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	56695	None	48	-9.1	5.9	1459	na	na	-	INVESTIGATE		
DIV	anet	85788	1	38	-9.1	5.9	1843	na	na	-	INVESTIGATE		
DIV	anet	337160	8	16	+10.0	7.8	1449	na	na	-	INVESTIGATE		
DIV	tfrrs	80283	None	13	-9.1	8.0	3083	na	na	-	INVESTIGATE		
DIV	tfrrs	29472	None	22	-9.1	7.6	1449	na	na	-	INVESTIGATE		
DIV	anet	223377	4	18	-9.1	56.8	834	na	na	-	INVESTIGATE		
DIV	tfrrs	17208	None	73	-9.1	5.3	1428	na	na	-	INVESTIGATE		
DIV	anet	279335	1	14	+10.0	8.2	1430	na	na	-	INVESTIGATE		
DIV	anet	420255	1	50	+10.0	6.9	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	24617	None	32	-9.1	8.7	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	79973	None	16	-9.0	10.6	1431	na	na	-	INVESTIGATE		
DIV	anet	408315	1	14	+10.0	4.2	1332	na	na	-	INVESTIGATE		
DIV	tfrrs	50761	None	15	-9.0	3.9	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	53666	None	19	-9.0	3.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	7258	None	32	-9.0	8.8	3111	na	na	-	INVESTIGATE		
DIV	tfrrs	47378	None	138	-9.0	5.2	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	10118	None	38	-9.0	6.8	1441	na	na	-	INVESTIGATE		
DIV	anet	197487	1	21	+9.9	4.6	650	na	na	-	INVESTIGATE		
DIV	tfrrs	60640	None	46	-9.0	3.7	1470	na	na	-	INVESTIGATE		
DIV	anet	474580	1	12	-9.0	5.7	1839	na	na	-	INVESTIGATE		
DIV	anet	317979	6	13	-9.0	13.6	1329	na	na	-	INVESTIGATE		
DIV	anet	388686	1	24	-9.0	4.5	836	na	na	-	INVESTIGATE		
DIV	tfrrs	27557	None	23	-9.0	6.5	1459	na	na	-	INVESTIGATE		
DIV	anet	202922	3	16	-9.0	8.7	1082	na	na	-	INVESTIGATE		
DIV	tfrrs	79083	None	79	-9.0	3.6	1429	na	na	-	INVESTIGATE		
DIV	anet	153913	1	16	-9.0	11.7	825	na	na	-	INVESTIGATE		
DIV	tfrrs	55027	None	42	-9.0	3.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	82280	None	16	-9.0	7.6	3081	na	na	-	INVESTIGATE		
DIV	anet	378671	1	15	-9.0	7.9	1854	na	na	-	INVESTIGATE		
DIV	tfrrs	46560	None	29	-9.0	8.9	654	na	na	-	INVESTIGATE		
DIV	anet	445119	1	12	-9.0	7.1	981	na	na	-	INVESTIGATE		
DIV	anet	459269	1	37	-9.0	6.9	644	na	na	-	INVESTIGATE		
DIV	tfrrs	8372	None	193	-9.0	5.5	1331	na	na	-	INVESTIGATE		
DIV	anet	451836	2	21	+9.9	7.3	1425	na	na	-	INVESTIGATE		
DIV	tfrrs	43149	None	31	-9.0	2.6	3151	na	na	-	INVESTIGATE		
DIV	tfrrs	84844	None	17	-9.0	3.7	647	na	na	-	INVESTIGATE		
DIV	tfrrs	91269	None	22	-9.0	5.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	82869	None	39	-9.0	10.2	656	na	na	-	INVESTIGATE		
DIV	tfrrs	49264	None	21	-9.0	4.1	655	na	na	-	INVESTIGATE		
DIV	tfrrs	67013	None	42	-9.0	10.1	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	67017	None	42	-9.0	10.1	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	9990	None	53	-9.0	5.1	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	37380	None	45	-9.0	6.3	1467	na	na	-	INVESTIGATE		
DIV	anet	157709	1	14	-9.0	5.1	1416	na	na	-	INVESTIGATE		
DIV	anet	652872	1	102	+9.9	5.2	1411	na	na	-	INVESTIGATE		
DIV	tfrrs	49099	None	28	-9.0	7.6	1468	na	na	-	INVESTIGATE		
DIV	anet	99098	2	30	+9.9	6.3	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	28614	None	94	-9.0	4.5	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	20339	None	101	-9.0	4.2	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	80725	None	40	-9.0	7.8	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	77623	None	39	-9.0	7.0	1429	na	na	-	INVESTIGATE		
DIV	anet	125554	2	65	+9.9	4.1	846	na	na	-	INVESTIGATE		
DIV	tfrrs	92047	None	26	-9.0	6.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	78278	None	33	-9.0	3.2	1442	na	na	-	INVESTIGATE		
DIV	anet	134368	1	12	-9.0	4.9	1415	na	na	-	INVESTIGATE		
DIV	anet	302815	1	18	-9.0	8.5	1033	na	na	-	INVESTIGATE		
DIV	tfrrs	14166	None	18	-9.0	5.1	739	na	na	-	INVESTIGATE		
DIV	anet	177074	1	94	+9.9	4.0	1345	na	na	-	INVESTIGATE		
DIV	tfrrs	66205	None	22	-9.0	6.9	3136	na	na	-	INVESTIGATE		
DIV	tfrrs	63357	None	21	-9.0	4.0	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	56119	None	55	-9.0	8.9	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	79190	None	64	-9.0	3.2	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	76634	None	130	-9.0	6.4	1429	na	na	-	INVESTIGATE		
DIV	anet	103051	2	42	-9.0	5.7	2849	na	na	-	INVESTIGATE		
DIV	tfrrs	25323	None	27	-9.0	5.0	1436	na	na	-	INVESTIGATE		
DIV	anet	435534	1	15	-9.0	16.1	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	32879	None	98	-9.0	6.0	1474	na	na	-	INVESTIGATE		
DIV	anet	238818	1	44	+9.9	5.9	1449	na	na	-	INVESTIGATE		
DIV	anet	501664	1	20	+9.9	7.6	1037	na	na	-	INVESTIGATE		
DIV	anet	374083	1	12	-9.0	3.8	659	na	na	-	INVESTIGATE		
DIV	tfrrs	71363	None	146	-9.0	6.1	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	74457	None	27	-9.0	6.7	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	47542	None	42	-9.0	5.3	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	11585	None	23	-9.0	6.4	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	38057	None	14	-9.0	7.0	1475	na	na	-	INVESTIGATE		
DIV	tfrrs	68681	None	84	-9.0	6.1	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	3573	None	15	-9.0	3.6	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	29535	None	45	-9.0	4.8	1442	na	na	-	INVESTIGATE		
DIV	anet	439318	1	23	+9.9	6.9	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	88440	None	83	-9.0	4.1	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	91370	None	24	-9.0	3.9	1428	na	na	-	INVESTIGATE		
DIV	anet	84467	1	152	+9.9	12.4	1398	na	na	-	INVESTIGATE		
DIV	anet	278788	2	25	-9.0	5.8	1323	na	na	-	INVESTIGATE		
DIV	tfrrs	54211	None	41	-9.0	8.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	10872	None	191	-9.0	7.8	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	50722	None	27	-9.0	3.5	1445	na	na	-	INVESTIGATE		
DIV	anet	615378	1	45	+9.9	4.1	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	10993	None	13	-9.0	10.9	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	55731	None	23	-9.0	4.8	1450	na	na	-	INVESTIGATE		
DIV	anet	231207	4	18	-9.0	24.4	1340	na	na	-	INVESTIGATE		
DIV	tfrrs	75463	None	121	-9.0	3.0	1446	na	na	-	INVESTIGATE		
DIV	anet	336130	1	58	+9.9	6.8	1430	na	na	-	INVESTIGATE		
DIV	anet	551547	1	20	+9.9	8.2	652	na	na	-	INVESTIGATE		
DIV	tfrrs	67605	None	30	-9.0	5.7	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	50179	None	31	-9.0	4.4	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	73017	None	33	-9.0	10.2	660	na	na	-	INVESTIGATE		
DIV	anet	352415	3	39	-9.0	5.3	646	na	na	-	INVESTIGATE		
DIV	tfrrs	32017	None	77	-9.0	7.0	1448	na	na	-	INVESTIGATE		
DIV	anet	246395	1	13	-9.0	8.2	653	na	na	-	INVESTIGATE		
DIV	anet	388624	1	13	-9.0	5.5	656	na	na	-	INVESTIGATE		
DIV	tfrrs	4800	None	139	-9.0	4.8	1426	na	na	-	INVESTIGATE		
DIV	anet	478106	1	17	-9.0	10.6	633	na	na	-	INVESTIGATE		
DIV	tfrrs	82405	None	22	-9.0	11.0	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	50100	None	23	-9.0	10.1	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	7863	None	43	-9.0	9.6	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	8593	None	20	-9.0	5.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	86784	None	23	-9.0	4.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	83819	None	21	-8.9	4.6	1428	na	na	-	INVESTIGATE		
DIV	anet	216705	1	12	-8.9	4.3	1034	na	na	-	INVESTIGATE		
DIV	tfrrs	78903	None	25	-8.9	1.9	1340	na	na	-	INVESTIGATE		
DIV	tfrrs	43174	None	131	-8.9	2.0	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	43173	None	27	-8.9	3.2	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	61340	None	34	-8.9	3.5	1458	na	na	-	INVESTIGATE		
DIV	anet	355585	1	21	-8.9	10.7	1328	na	na	-	INVESTIGATE		
DIV	tfrrs	78351	None	23	-8.9	7.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	21624	None	22	-8.9	5.8	1338	na	na	-	INVESTIGATE		
DIV	anet	256617	4	42	+9.8	7.3	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	33203	None	42	-8.9	5.1	1474	na	na	-	INVESTIGATE		
DIV	tfrrs	45088	None	13	-8.9	2.8	649	na	na	-	INVESTIGATE		
DIV	tfrrs	92514	None	51	-8.9	3.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	1774	None	38	-8.9	9.0	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	51679	None	102	-8.9	5.6	1455	na	na	-	INVESTIGATE		
DIV	tfrrs	92793	None	15	-8.9	2.4	1440	na	na	-	INVESTIGATE		
DIV	tfrrs	46570	None	68	-8.9	3.9	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	15566	None	14	-8.9	10.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	8319	None	69	-8.9	7.1	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	40578	None	37	-8.9	6.2	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	68359	None	38	-8.9	6.4	1046	na	na	-	INVESTIGATE		
DIV	anet	419607	1	20	-8.9	6.2	1038	na	na	-	INVESTIGATE		
DIV	tfrrs	72901	None	19	-8.9	6.6	1438	na	na	-	INVESTIGATE		
DIV	anet	448990	2	27	-8.9	6.0	1425	na	na	-	INVESTIGATE		
DIV	anet	409292	1	20	-8.9	5.1	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	40317	None	30	-8.9	3.7	1454	na	na	-	INVESTIGATE		
DIV	anet	256617	2	17	+9.8	8.2	648	na	na	-	INVESTIGATE		
DIV	anet	348561	1	94	+9.8	3.9	1426	na	na	-	INVESTIGATE		
DIV	tfrrs	48199	None	36	-8.9	7.6	1461	na	na	-	INVESTIGATE		
DIV	anet	253084	9	12	-8.9	8.8	1341	na	na	-	INVESTIGATE		
DIV	tfrrs	31053	None	32	-8.9	4.2	1442	na	na	-	INVESTIGATE		
DIV	anet	482223	3	15	-8.9	6.0	829	na	na	-	INVESTIGATE		
DIV	tfrrs	26626	None	55	-8.9	3.2	1458	na	na	-	INVESTIGATE		
DIV	anet	107691	1	13	+9.8	8.9	646	na	na	-	INVESTIGATE		
DIV	anet	343947	2	41	+9.8	9.1	654	na	na	-	INVESTIGATE		
DIV	anet	502711	2	16	-8.9	3.3	654	na	na	-	INVESTIGATE		
DIV	tfrrs	80805	None	93	-8.9	3.4	1429	na	na	-	INVESTIGATE		
DIV	anet	225924	1	23	+9.8	4.8	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	49331	None	67	-8.9	4.8	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	95560	None	178	-8.9	4.6	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	96229	None	21	-8.9	4.5	654	na	na	-	INVESTIGATE		
DIV	tfrrs	19434	None	18	+9.8	11.9	1037	na	na	-	INVESTIGATE		
DIV	tfrrs	59882	None	31	-8.9	7.2	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	18610	None	75	-8.9	5.8	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	19981	None	14	-8.9	3.4	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	54293	None	46	-8.9	8.1	1456	na	na	-	INVESTIGATE		
DIV	tfrrs	66476	None	90	-8.9	5.8	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	27145	None	19	-8.9	6.3	1442	na	na	-	INVESTIGATE		
DIV	anet	344851	4	13	+9.8	7.2	657	na	na	-	INVESTIGATE		
DIV	tfrrs	59343	None	47	-8.9	9.4	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	54659	None	56	-8.9	5.3	1466	na	na	-	INVESTIGATE		
DIV	anet	153406	1	103	+9.8	4.6	1416	na	na	-	INVESTIGATE		
DIV	tfrrs	9412	None	122	-8.9	6.1	1441	na	na	-	INVESTIGATE		
DIV	anet	76588	1	38	+9.8	6.9	1409	na	na	-	INVESTIGATE		
DIV	tfrrs	90670	None	58	-8.9	6.4	1428	na	na	-	INVESTIGATE		
DIV	anet	445160	10	15	-8.9	8.1	663	na	na	-	INVESTIGATE		
DIV	tfrrs	16051	None	30	-8.9	5.9	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	43396	None	73	-8.9	3.8	654	na	na	-	INVESTIGATE		
DIV	tfrrs	72219	None	38	-8.9	4.1	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	60498	None	21	-8.9	5.2	654	na	na	-	INVESTIGATE		
DIV	anet	71773	1	84	+9.8	4.5	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	16957	None	16	-8.9	9.6	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	50167	None	68	-8.9	4.7	1461	na	na	-	INVESTIGATE		
DIV	anet	472058	1	13	-8.9	12.8	657	na	na	-	INVESTIGATE		
DIV	tfrrs	57049	None	42	-8.9	6.1	1459	na	na	-	INVESTIGATE		
DIV	anet	615261	4	15	-8.9	7.2	1827	na	na	-	INVESTIGATE		
DIV	tfrrs	41177	None	29	-8.9	5.7	1450	na	na	-	INVESTIGATE		
DIV	anet	289161	4	13	+9.8	6.5	1444	na	na	-	INVESTIGATE		
DIV	anet	206422	1	32	-8.9	12.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	13943	None	35	-8.9	4.7	3121	na	na	-	INVESTIGATE		
DIV	anet	626840	1	19	-8.9	4.7	639	na	na	-	INVESTIGATE		
DIV	tfrrs	13815	None	36	-8.9	5.6	3128	na	na	-	INVESTIGATE		
DIV	tfrrs	29064	None	61	-8.9	4.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	26874	None	34	-8.9	4.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	19885	None	16	-8.9	3.3	1434	na	na	-	INVESTIGATE		
DIV	anet	94991	1	104	+9.8	6.1	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	84720	None	22	-8.9	4.4	1433	na	na	-	INVESTIGATE		
DIV	tfrrs	91761	None	35	-8.9	5.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	71757	None	13	-8.9	11.8	5013	na	na	-	INVESTIGATE		
DIV	tfrrs	94735	None	59	-8.9	8.1	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	56844	None	24	-8.9	6.6	1051	na	na	-	INVESTIGATE		
DIV	tfrrs	42883	None	30	-8.9	4.4	3164	na	na	-	INVESTIGATE		
DIV	anet	64343	1	24	-8.9	20.8	1309	na	na	-	INVESTIGATE		
DIV	tfrrs	73530	None	22	-8.9	1.7	3102	na	na	-	INVESTIGATE		
DIV	tfrrs	73197	None	59	-8.9	2.4	1447	na	na	-	INVESTIGATE		
DIV	anet	557848	2	18	+9.8	7.2	652	na	na	-	INVESTIGATE		
DIV	tfrrs	13841	None	13	-8.9	9.2	826	na	na	-	INVESTIGATE		
DIV	tfrrs	52049	None	124	-8.9	5.8	1445	na	na	-	INVESTIGATE		
DIV	anet	384907	1	27	-8.9	8.6	659	na	na	-	INVESTIGATE		
DIV	tfrrs	91452	None	13	-8.9	5.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	47065	None	54	-8.9	5.7	1461	na	na	-	INVESTIGATE		
DIV	anet	663793	4	33	-8.9	4.1	1816	na	na	-	INVESTIGATE		
DIV	tfrrs	46743	None	97	-8.9	5.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	41201	None	50	-8.9	3.8	1444	na	na	-	INVESTIGATE		
DIV	anet	203557	1	71	-8.9	6.0	1428	na	na	-	INVESTIGATE		
DIV	anet	252059	2	21	-8.9	58.6	1830	na	na	-	INVESTIGATE		
DIV	anet	510394	3	21	+9.7	9.3	654	na	na	-	INVESTIGATE		
DIV	anet	503581	1	15	-8.9	6.9	1410	na	na	-	INVESTIGATE		
DIV	tfrrs	51528	None	32	-8.9	4.8	1343	na	na	-	INVESTIGATE		
DIV	tfrrs	73018	None	44	-8.9	10.6	660	na	na	-	INVESTIGATE		
DIV	tfrrs	50437	None	40	-8.9	4.2	1452	na	na	-	INVESTIGATE		
DIV	anet	298284	2	64	+9.7	9.9	1444	na	na	-	INVESTIGATE		
DIV	anet	505102	2	14	-8.9	9.6	654	na	na	-	INVESTIGATE		
DIV	anet	129101	1	17	-8.9	12.0	825	na	na	-	INVESTIGATE		
DIV	tfrrs	60114	None	25	-8.9	7.7	659	na	na	-	INVESTIGATE		
DIV	anet	422558	2	12	-8.9	3.6	2268	na	na	-	INVESTIGATE		
DIV	tfrrs	39342	None	63	-8.9	6.2	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	33741	None	48	-8.9	3.2	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	80541	None	31	-8.9	4.9	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	15855	None	72	-8.9	7.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	20235	None	15	-8.9	7.1	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	43815	None	41	-8.9	7.0	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	35017	None	33	-8.9	4.7	1448	na	na	-	INVESTIGATE		
DIV	anet	154354	1	15	-8.9	3.6	649	na	na	-	INVESTIGATE		
DIV	anet	469901	1	86	+9.7	6.4	1418	na	na	-	INVESTIGATE		
DIV	tfrrs	40902	None	15	-8.9	5.3	655	na	na	-	INVESTIGATE		
DIV	anet	231658	2	19	-8.9	12.5	840	na	na	-	INVESTIGATE		
DIV	anet	460727	2	31	+9.7	3.0	657	na	na	-	INVESTIGATE		
DIV	anet	384321	1	15	+9.7	9.0	659	na	na	-	INVESTIGATE		
DIV	anet	336793	2	15	+9.7	8.1	657	na	na	-	INVESTIGATE		
DIV	tfrrs	30584	None	29	-8.9	6.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	49993	None	131	-8.9	4.7	1445	na	na	-	INVESTIGATE		
DIV	anet	159062	4	12	-8.9	3.8	1031	na	na	-	INVESTIGATE		
DIV	anet	52025	2	13	-8.9	4.1	648	na	na	-	INVESTIGATE		
DIV	tfrrs	8173	None	21	-8.9	4.9	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	68659	None	34	-8.9	3.9	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	73991	None	26	-8.9	8.2	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	23907	None	22	-8.9	15.0	1037	na	na	-	INVESTIGATE		
DIV	tfrrs	13408	None	18	-8.9	4.8	1438	na	na	-	INVESTIGATE		
DIV	anet	489621	1	16	-8.9	4.9	987	na	na	-	INVESTIGATE		
DIV	anet	335608	1	35	-8.9	7.5	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	18364	None	208	-8.9	5.8	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	13239	None	37	-8.9	5.3	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	37050	None	103	-8.8	6.3	1462	na	na	-	INVESTIGATE		
DIV	tfrrs	48962	None	19	-8.8	3.4	1445	na	na	-	INVESTIGATE		
DIV	anet	416246	1	33	-8.8	9.0	1427	na	na	-	INVESTIGATE		
DIV	anet	418086	1	17	-8.8	8.3	1326	na	na	-	INVESTIGATE		
DIV	tfrrs	86560	None	67	-8.8	7.2	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	32703	None	130	-8.8	5.0	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	72459	None	51	-8.8	5.9	660	na	na	-	INVESTIGATE		
DIV	tfrrs	89239	None	69	-8.8	5.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	67321	None	46	-8.8	8.7	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	39594	None	28	-8.8	4.2	1450	na	na	-	INVESTIGATE		
DIV	anet	392709	1	19	+9.7	7.0	1435	na	na	-	INVESTIGATE		
DIV	tfrrs	59242	None	217	-8.8	4.5	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	32381	None	21	-8.8	5.0	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	56125	None	15	-8.8	4.0	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	46506	None	105	-8.8	4.6	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	12106	None	87	-8.8	11.8	1429	na	na	-	INVESTIGATE		
DIV	anet	96871	1	16	-8.8	8.2	2243	na	na	-	INVESTIGATE		
DIV	tfrrs	58953	None	29	-8.8	3.3	3139	na	na	-	INVESTIGATE		
DIV	tfrrs	79897	None	28	-8.8	3.6	756	na	na	-	INVESTIGATE		
DIV	anet	188224	4	14	+9.7	3.8	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	14168	None	39	-8.8	7.8	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	37965	None	83	-8.8	4.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	59828	None	23	-8.8	3.6	3139	na	na	-	INVESTIGATE		
DIV	tfrrs	72623	None	43	-8.8	6.6	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	55726	None	31	-8.8	4.5	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	78861	None	21	-8.8	3.3	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	21192	None	14	-8.8	3.9	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	27694	None	124	-8.8	4.8	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	22256	None	22	-8.8	4.0	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	61178	None	55	-8.8	6.8	1453	na	na	-	INVESTIGATE		
DIV	anet	119956	1	131	+9.7	5.7	626	na	na	-	INVESTIGATE		
DIV	anet	429573	1	12	-8.8	5.6	640	na	na	-	INVESTIGATE		
DIV	anet	651711	1	64	+9.7	5.1	640	na	na	-	INVESTIGATE		
DIV	anet	167598	1	19	+9.7	6.4	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	82394	None	56	-8.8	4.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	52715	None	149	-8.8	4.6	1471	na	na	-	INVESTIGATE		
DIV	tfrrs	77009	None	31	-8.8	4.1	847	na	na	-	INVESTIGATE		
DIV	tfrrs	68643	None	23	-8.8	4.7	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	24997	None	13	-8.8	6.2	1436	na	na	-	INVESTIGATE		
DIV	anet	405214	1	35	+9.7	2.9	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	44820	None	13	-8.8	7.1	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	69647	None	17	-8.8	18.5	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	76887	None	66	-8.8	6.1	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	81085	None	61	-8.8	4.1	657	na	na	-	INVESTIGATE		
DIV	tfrrs	49954	None	33	-8.8	8.7	1445	na	na	-	INVESTIGATE		
DIV	anet	626238	5	14	-8.8	4.5	1830	na	na	-	INVESTIGATE		
DIV	tfrrs	60674	None	38	-8.8	6.9	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	91328	None	29	-8.8	4.6	1437	na	na	-	INVESTIGATE		
DIV	anet	174742	1	12	-8.8	10.5	1416	na	na	-	INVESTIGATE		
